gutenberg_id,text,title
43,"popular character,” observed the latter. “And now, my good woman, just",The Strange Case of Dr. Jekyll and Mr. Hyde
43,let me and this gentleman have a look about us.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"In the whole extent of the house, which but for the old woman remained",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"otherwise empty, Mr. Hyde had only used a couple of rooms; but these",The Strange Case of Dr. Jekyll and Mr. Hyde
43,were furnished with luxury and good taste. A closet was filled with,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"wine; the plate was of silver, the napery elegant; a good picture hung",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"upon the walls, a gift (as Utterson supposed) from Henry Jekyll, who",The Strange Case of Dr. Jekyll and Mr. Hyde
43,was much of a connoisseur; and the carpets were of many plies and,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"agreeable in colour. At this moment, however, the rooms bore every mark",The Strange Case of Dr. Jekyll and Mr. Hyde
43,of having been recently and hurriedly ransacked; clothes lay about the,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"floor, with their pockets inside out; lock-fast drawers stood open; and",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"on the hearth there lay a pile of grey ashes, as though many papers had",The Strange Case of Dr. Jekyll and Mr. Hyde
43,been burned. From these embers the inspector disinterred the butt end,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"of a green cheque book, which had resisted the action of the fire; the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,other half of the stick was found behind the door; and as this clinched,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"his suspicions, the officer declared himself delighted. A visit to the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"bank, where several thousand pounds were found to be lying to the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"murderer’s credit, completed his gratification.",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“You may depend upon it, sir,” he told Mr. Utterson: “I have him in my",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"hand. He must have lost his head, or he never would have left the stick",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"or, above all, burned the cheque book. Why, money’s life to the man. We",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"have nothing to do but wait for him at the bank, and get out the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,handbills.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"This last, however, was not so easy of accomplishment; for Mr. Hyde had",The Strange Case of Dr. Jekyll and Mr. Hyde
43,numbered few familiars—even the master of the servant maid had only,The Strange Case of Dr. Jekyll and Mr. Hyde
43,seen him twice; his family could nowhere be traced; he had never been,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"photographed; and the few who could describe him differed widely, as",The Strange Case of Dr. Jekyll and Mr. Hyde
43,common observers will. Only on one point were they agreed; and that was,The Strange Case of Dr. Jekyll and Mr. Hyde
43,the haunting sense of unexpressed deformity with which the fugitive,The Strange Case of Dr. Jekyll and Mr. Hyde
43,impressed his beholders.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,INCIDENT OF THE LETTER,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"It was late in the afternoon, when Mr. Utterson found his way to Dr.",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"Jekyll’s door, where he was at once admitted by Poole, and carried down",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"by the kitchen offices and across a yard which had once been a garden,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,to the building which was indifferently known as the laboratory or,The Strange Case of Dr. Jekyll and Mr. Hyde
43,dissecting rooms. The doctor had bought the house from the heirs of a,The Strange Case of Dr. Jekyll and Mr. Hyde
43,celebrated surgeon; and his own tastes being rather chemical than,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"anatomical, had changed the destination of the block at the bottom of",The Strange Case of Dr. Jekyll and Mr. Hyde
43,the garden. It was the first time that the lawyer had been received in,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"that part of his friend’s quarters; and he eyed the dingy, windowless",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"structure with curiosity, and gazed round with a distasteful sense of",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"strangeness as he crossed the theatre, once crowded with eager students",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"and now lying gaunt and silent, the tables laden with chemical",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"apparatus, the floor strewn with crates and littered with packing",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"straw, and the light falling dimly through the foggy cupola. At the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"further end, a flight of stairs mounted to a door covered with red",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"baize; and through this, Mr. Utterson was at last received into the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"doctor’s cabinet. It was a large room fitted round with glass presses,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"furnished, among other things, with a cheval-glass and a business",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"table, and looking out upon the court by three dusty windows barred",The Strange Case of Dr. Jekyll and Mr. Hyde
43,with iron. The fire burned in the grate; a lamp was set lighted on the,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"chimney shelf, for even in the houses the fog began to lie thickly; and",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"there, close up to the warmth, sat Dr. Jekyll, looking deathly sick. He",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"did not rise to meet his visitor, but held out a cold hand and bade him",The Strange Case of Dr. Jekyll and Mr. Hyde
43,welcome in a changed voice.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“And now,” said Mr. Utterson, as soon as Poole had left them, “you have",The Strange Case of Dr. Jekyll and Mr. Hyde
43,heard the news?”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"The doctor shuddered. “They were crying it in the square,” he said. “I",The Strange Case of Dr. Jekyll and Mr. Hyde
43,heard them in my dining-room.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“One word,” said the lawyer. “Carew was my client, but so are you, and",The Strange Case of Dr. Jekyll and Mr. Hyde
43,I want to know what I am doing. You have not been mad enough to hide,The Strange Case of Dr. Jekyll and Mr. Hyde
43,this fellow?”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“Utterson, I swear to God,” cried the doctor, “I swear to God I will",The Strange Case of Dr. Jekyll and Mr. Hyde
43,never set eyes on him again. I bind my honour to you that I am done,The Strange Case of Dr. Jekyll and Mr. Hyde
43,with him in this world. It is all at an end. And indeed he does not,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"want my help; you do not know him as I do; he is safe, he is quite",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"safe; mark my words, he will never more be heard of.”",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,The lawyer listened gloomily; he did not like his friend’s feverish,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"manner. “You seem pretty sure of him,” said he; “and for your sake, I",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"hope you may be right. If it came to a trial, your name might appear.”",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“I am quite sure of him,” replied Jekyll; “I have grounds for certainty",The Strange Case of Dr. Jekyll and Mr. Hyde
43,that I cannot share with any one. But there is one thing on which you,The Strange Case of Dr. Jekyll and Mr. Hyde
43,may advise me. I have—I have received a letter; and I am at a loss,The Strange Case of Dr. Jekyll and Mr. Hyde
43,whether I should show it to the police. I should like to leave it in,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"your hands, Utterson; you would judge wisely, I am sure; I have so",The Strange Case of Dr. Jekyll and Mr. Hyde
43,great a trust in you.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“You fear, I suppose, that it might lead to his detection?” asked the",The Strange Case of Dr. Jekyll and Mr. Hyde
43,lawyer.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“No,” said the other. “I cannot say that I care what becomes of Hyde; I",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"am quite done with him. I was thinking of my own character, which this",The Strange Case of Dr. Jekyll and Mr. Hyde
43,hateful business has rather exposed.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,Utterson ruminated awhile; he was surprised at his friend’s,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"selfishness, and yet relieved by it. “Well,” said he, at last, “let me",The Strange Case of Dr. Jekyll and Mr. Hyde
43,see the letter.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"The letter was written in an odd, upright hand and signed “Edward",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"Hyde”: and it signified, briefly enough, that the writer’s benefactor,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"Dr. Jekyll, whom he had long so unworthily repaid for a thousand",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"generosities, need labour under no alarm for his safety, as he had",The Strange Case of Dr. Jekyll and Mr. Hyde
43,means of escape on which he placed a sure dependence. The lawyer liked,The Strange Case of Dr. Jekyll and Mr. Hyde
43,this letter well enough; it put a better colour on the intimacy than he,The Strange Case of Dr. Jekyll and Mr. Hyde
43,had looked for; and he blamed himself for some of his past suspicions.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,“Have you the envelope?” he asked.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“I burned it,” replied Jekyll, “before I thought what I was about. But",The Strange Case of Dr. Jekyll and Mr. Hyde
43,it bore no postmark. The note was handed in.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,“Shall I keep this and sleep upon it?” asked Utterson.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“I wish you to judge for me entirely,” was the reply. “I have lost",The Strange Case of Dr. Jekyll and Mr. Hyde
43,confidence in myself.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“Well, I shall consider,” returned the lawyer. “And now one word more:",The Strange Case of Dr. Jekyll and Mr. Hyde
43,it was Hyde who dictated the terms in your will about that,The Strange Case of Dr. Jekyll and Mr. Hyde
43,disappearance?”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,The doctor seemed seized with a qualm of faintness; he shut his mouth,The Strange Case of Dr. Jekyll and Mr. Hyde
43,tight and nodded.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“I knew it,” said Utterson. “He meant to murder you. You had a fine",The Strange Case of Dr. Jekyll and Mr. Hyde
43,escape.”,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“I have had what is far more to the purpose,” returned the doctor",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"solemnly: “I have had a lesson—O God, Utterson, what a lesson I have",The Strange Case of Dr. Jekyll and Mr. Hyde
43,had!” And he covered his face for a moment with his hands.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"On his way out, the lawyer stopped and had a word or two with Poole.",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"“By the bye,” said he, “there was a letter handed in to-day: what was",The Strange Case of Dr. Jekyll and Mr. Hyde
43,the messenger like?” But Poole was positive nothing had come except by,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"post; “and only circulars by that,” he added.",The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,This news sent off the visitor with his fears renewed. Plainly the,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"letter had come by the laboratory door; possibly, indeed, it had been",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"written in the cabinet; and if that were so, it must be differently",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"judged, and handled with the more caution. The newsboys, as he went,",The Strange Case of Dr. Jekyll and Mr. Hyde
43,were crying themselves hoarse along the footways: “Special edition.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,Shocking murder of an M.P.” That was the funeral oration of one friend,The Strange Case of Dr. Jekyll and Mr. Hyde
43,and client; and he could not help a certain apprehension lest the good,The Strange Case of Dr. Jekyll and Mr. Hyde
43,name of another should be sucked down in the eddy of the scandal. It,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"was, at least, a ticklish decision that he had to make; and",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"self-reliant as he was by habit, he began to cherish a longing for",The Strange Case of Dr. Jekyll and Mr. Hyde
43,"advice. It was not to be had directly; but perhaps, he thought, it",The Strange Case of Dr. Jekyll and Mr. Hyde
43,might be fished for.,The Strange Case of Dr. Jekyll and Mr. Hyde
43,,The Strange Case of Dr. Jekyll and Mr. Hyde
43,"Presently after, he sat on one side of his own hearth, with Mr. Guest,",The Strange Case of Dr. Jekyll and Mr. Hyde
